item_language,set_name,item_name,item_type,item_statement,item_code,item_url,item_kcs,python_parser_kcs
JAVA,for_loops.j_for_one,JForOne1,PCEX Set,Construct a program that prints a sequence of numbers from 0 (inclusive) to 10 (exclusive).,"public class JForOne1 {
	public static void main(String[] args) {
		//Step 1: Iterate through the numbers in the sequence
		for (int num = 0; num < 10; num++) {
			//Step 1.1: Print each number in the sequence
			System.out.println(num);
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=for_loops.j_for_one,,
JAVA,for_loops.j_for_one,JForOne2,PCEX Challenge,Construct a program that prints a sequence of numbers from 0 (inclusive) to 6 (exclusive).,"public class JForOne2 {
	public static void main(String[] args) {
		//Step 1: Iterate through the numbers in the sequence
		for (int num = 0; num < 6; num++) {
		    //Step 1.1: Print each number in the sequence
		    System.out.println(num);
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=for_loops.j_for_one&ch=JForOne2,,
JAVA,for_loops.j_for_three,JForThree1,PCEX Set,Construct a program that prints a sequence of numbers from 1 (inclusive) to 16 (exclusive) in increments of 4.,"public class JForThree1 {
	public static void main(String[] args) {
		//Step 1: Iterate through the numbers in the sequence
		for (int num = 1; num < 16; num += 4) {
			//Step 1.1: Print each number in the sequence
			System.out.println(num);
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=for_loops.j_for_three,,
JAVA,for_loops.j_for_three,JForThree2,PCEX Challenge,Construct a program that prints a sequence of numbers from 7 (inclusive) to 35 (inclusive) in increments of 7.,"public class JForThree2 {
	public static void main(String[] args) {
		//Step 1: Iterate through the numbers in the sequence
		for (int num = 7; num <= 35; num += 7) {
			//Step 1.1: Print each number in the sequence
			System.out.println(num);
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=for_loops.j_for_three&ch=JForThree2,,
JAVA,for_loops.j_for_two,JForTwo1,PCEX Set,Construct a program that prints a sequence of numbers from 1 (inclusive) to 9 (inclusive).,"public class JForTwo1 {
	public static void main(String[] args) {
		//Step 1: Iterate through the numbers in the sequence
		for (int num = 1; num <= 9; num++) {
			//Step 1.1: Print each number in the sequence
			System.out.println(num);
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=for_loops.j_for_two,,
JAVA,for_loops.j_for_two,JForTwo2,PCEX Challenge,Construct a program that prints a sequence of numbers from 8 (inclusive) to 14 (inclusive).,"public class JForTwo2 {
	public static void main(String[] args) {
		//Step 1: Iterate through the numbers in the sequence
		for (int num = 8; num <= 14; num++) {
			//Step 1.1: Print each number in the sequence
			System.out.println(num);
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=for_loops.j_for_two&ch=JForTwo2,,
JAVA,for_loops.j_squares,JWriteSquaresEven,PCEX Set,Construct a program to write out the squares of even positive integers less than or equal to 10.,"public class JWriteSquaresEven {
	public static void main(String[] args) {
		//Step 1: Iterate through the numbers in the sequence
		for (int num = 2; num <= 10; num += 2) {
			//Step 1.1: Square and print each number in the sequence
			System.out.println(num + "" squared = "" + (num * num));
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=for_loops.j_squares,,
JAVA,for_loops.j_squares,JWriteSquaresOdd,PCEX Challenge,Construct a program to write out the squares of odd positive integers less than 10.,"public class JWriteSquaresOdd {
	public static void main(String[] args) {
		//Step 1: Iterate through the numbers in the sequence
		for (int num = 1; num < 10; num += 2) {
			//Step 1.1: Square and print each number in the sequence
			System.out.println(num + "" squared = "" + (num * num));
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=for_loops.j_squares&ch=JWriteSquaresOdd,,
JAVA,for_loops.j_squares,JWriteSquaresRange,PCEX Challenge,"Construct a program to write out the squares of every number between 20 and 25, both inclusive.","public class JWriteSquaresRange {
	public static void main(String[] args) {
		//Step 1: Iterate through the numbers in the sequence
		for (int num = 20; num <= 25; num++) {
			//Step 1.1: Square and print each number in the sequence
			System.out.println(num + "" squared = "" + (num * num));
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=for_loops.j_squares&ch=JWriteSquaresRange,,
JAVA,ifelse.if_else_if_grade,JIfElseIfGrade1,PCEX Set,Construct a program that receives a score from the user and determines the grade as follows:\nA for scores ≥ 90\nB for scores ≥ 80\nC for scores ≥ 70\nD for scores ≥ 60\nF for scores < 60\n,"import java.util.Scanner;
public class JIfElseIfGrade1 {
	public static void main(String[] args) {
		//Step 1: Read the score 
		Scanner scan = new Scanner (System.in);
		System.out.println(""Enter a score: ""); 
		int score = scan.nextInt();
		scan.close();
		//Step 2: Determine the grade for the score 
		String grade;
		if (score >= 90) {
			grade = ""A"";
		} else if (score >= 80) {
			grade = ""B"";
		} else if (score >= 70) {
			grade = ""C"";
		} else if (score >= 60) {
			grade = ""D"";
		} else {
			grade = ""F"";
		}
		//Step 3: Print the grade
		System.out.println(""Grade = "" + grade);	
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=ifelse.if_else_if_grade,,
JAVA,ifelse.if_else_if_grade,JIfElseIfGrade2,PCEX Challenge,"Construct a program that receives a grade from the user and prints the numeric range for that grade using the following grading rules:\nA for scores ≥ 90\nB for scores ≥ 80\nC for scores ≥ 70\nD for scores ≥ 60\nF for scores < 60\nFor example, if the user enters the grade D, the program prints ""Score is in range [60-70)"". ","import java.util.Scanner;
public class JIfElseIfGrade2 {
	public static void main(String[] args) {
		//Step 1: Read the letter grade
		Scanner scan = new Scanner (System.in);
		System.out.println(""Enter a grade letter in uppercase: ""); 
		String grade = scan.next();
		scan.close();
		//Step 2: Determine and print the numeric range for the input letter grade
		if (grade.equals(""A"")) {
			System.out.println(""Score is greater than or equal 90."");
		} else if (grade.equals(""B"")) {
			System.out.println(""Score is in range [80-90)."");
		} else if (grade.equals(""C"")) {
			System.out.println(""Score is in range [70-80)."");
		} else if (grade.equals(""D"")) {
			System.out.println(""Score is in range [60-70)."");
		} else {
			System.out.println(""Score is below 60."");
		}		
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=ifelse.if_else_if_grade&ch=JIfElseIfGrade2,,
JAVA,ifelse.if_else_num,JIfElseNumSign1,PCEX Set,"Construct a program that determines whether an integer is positive, negative, or zero.","import java.util.Scanner;
public class JIfElseNumSign1 {
	public static void main(String[] args) {
		//Step 1: Read the integer 
		Scanner scan = new Scanner(System.in);
		System.out.println(""Enter an integer: "");
		int num = scan.nextInt();		
		scan.close();
		//Step 2: Determine whether the integer is positive, negative, or zero
		if (num > 0) {
			System.out.println(""The integer is positive."");
		} else if (num < 0) {
			System.out.println(""The integer is negative."");
		} else {
			System.out.println(""The integer is zero."");
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=ifelse.if_else_num,,
JAVA,ifelse.if_else_num,ifElseOddEven,PCEX Challenge,Construct a program that determines whether an integer is even or odd.,"import java.util.Scanner;
public class ifElseOddEven {
	public static void main(String[] args) {
		//Step 1: Read the integer  
		Scanner scan = new Scanner(System.in);
		System.out.println(""Enter an integer: "");
		int num = scan.nextInt();		
		scan.close();
		//Step 2: Determine whether the integer is even or odd
		if (num % 2 == 0) {
			System.out.println(""The integer is even.""); 
		} else { 
			System.out.println(""The integer is odd.""); 
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=ifelse.if_else_num&ch=ifElseOddEven,,
JAVA,ifelse.if_else_wage,JIfElseWages1,PCEX Set,"Construct a program for the payment department of a company to calculate the wage of an employee based on the number of hours that the employee has worked. If an employee works over 40 hours in a week, the payment amount should take into account the overtime hours. The overtime hours are paid at a rate one and a half times the regular pay rate.","import java.text.NumberFormat;
import java.util.Scanner;
public class JIfElseWages1
{
	public static void main (String[] args)
	{
		//Step 1: Define the variables that we need for this program
		final double RATE = 8.25; 
		final int STANDARD = 40; 
		double wage = 0.0;
		//Step 2: Read the number of hours that the employee has worked
		Scanner scan = new Scanner (System.in);
		System.out.println(""Enter the number of hours that the employee has worked: "");
		int hours = scan.nextInt();
		scan.close();
		//Step 3: Pay overtime at ""time and a half"" of the regular rate of pay
		if (hours > STANDARD) {
			wage = STANDARD * RATE + (hours-STANDARD) * (RATE * 1.5);
		} else {
			wage = hours * RATE;
		}
		//Step 4: Print the calculated wage
		NumberFormat fmt = NumberFormat.getCurrencyInstance();
		System.out.println(""Wage: "" + fmt.format(wage));
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=ifelse.if_else_wage,,
JAVA,ifelse.if_else_wage,JIfElseWages2,PCEX Challenge,"Construct a program for the payment department of a company to calculate the wage of an employee who works at the customer service call center. Like other employees in the company, the employees at the customer service call center are paid based on the hours that they work. If they work over 40 hours in a week, the payment amount should take into account the overtime hours. The overtime hours are paid at a rate one and a half times the regular pay rate.\nThe company's policy is to pay more to those employees at the customer service call center who work during weekends. Therefore, the minimum extra pay that the employees could receive for each day of work during weekends is $30. The extra pay increases to the maximum of $50 for the employees who have at least 5 days of work during weekends.","import java.text.NumberFormat;
import java.util.Scanner;
public class JIfElseWages2
{
	public static void main (String[] args)
	{
		//Step 1: Define the variables that we need for this program
		final double RATE = 8.25; 
		final int STANDARD = 40; 
		final int WEEKEND_PAY_MIN = 30; 
		final int WEEKEND_PAY_MAX = 50; 
		double wage = 0.0;
		//Step 2: Read the input data
		Scanner scan = new Scanner (System.in);
		System.out.println(""Enter the number of hours that the employee has worked: "");
		int hours = scan.nextInt();
		System.out.println(""Enter the number of days that the employee has worked during weekends: "");
		int noWeekendDays = scan.nextInt();
		scan.close();
		//Step 3: Pay overtime at ""time and a half"" of the regular rate of pay
		if (hours > STANDARD) {
			wage = STANDARD * RATE + (hours-STANDARD) * (RATE * 1.5);
		} else {
			wage = hours * RATE;
		}
		//Step 4: Take into account the extra pay for the work during weekends days
		if (noWeekendDays < 5) {
			wage += (noWeekendDays * WEEKEND_PAY_MIN);
		} else {
			wage += (noWeekendDays * WEEKEND_PAY_MAX);
		}
		//Step 5: Print the calculated wage
		NumberFormat fmt = NumberFormat.getCurrencyInstance();
		System.out.println(""Wage: "" + fmt.format(wage));
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=ifelse.if_else_wage&ch=JIfElseWages2,,
JAVA,ifelse.nested_if_min_max,JNestedIfMinOfThree,PCEX Set,Construct a program that determines the smallest of the three integer values entered by the user.,"import java.util.Scanner;
public class JNestedIfMinOfThree
{
	public static void main (String[] args)
	{
		//Step 1: Read the three integers 
		Scanner scan = new Scanner (System.in);
		System.out.println(""Enter three integers: "");
		int num1 = scan.nextInt();
		int num2 = scan.nextInt();
		int num3 = scan.nextInt();
		scan.close();
		//Step 2: Determine the minimum integer
		int min;
		if (num1 < num2) {
			if (num1 < num3) {
				min = num1;
			} else {
				min = num3;
			}
		} else {
			if (num2 < num3) {
				min = num2;
			} else {
				min = num3;
			}
		}
		//Step 3: Print the minimum integer
		System.out.println (""Minimum value: "" + min);
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=ifelse.nested_if_min_max,,
JAVA,ifelse.nested_if_min_max,JNestedIfMaxOfThree,PCEX Challenge,Construct a program that determines the largest of the three integer values entered by the user.,"import java.util.Scanner;
public class JNestedIfMaxOfThree
{
	public static void main (String[] args)
	{
		//Step 1: Read the three integers 
		Scanner scan = new Scanner (System.in);
		System.out.println(""Enter three integers: "");
		int num1 = scan.nextInt();
		int num2 = scan.nextInt();
		int num3 = scan.nextInt();
		scan.close();
		//Step 2: Determine the maximum integer
		int max;
		if (num1 > num2) {
			if (num1 > num3) {
				max = num1;
			} else {
				max = num3;
			}
		} else {
			if (num2 > num3) {
				max = num2;
			} else {
				max = num3;
			}
		}
		//Step 3: Print the maximum integer
		System.out.println (""Maximum value: "" + max);
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=ifelse.nested_if_min_max&ch=JNestedIfMaxOfThree,,
JAVA,ifelse.nested_if_temperature,JNestedIfTemperature1,PCEX Set,Construct a program that receives the temperature for today and yesterday and warns the user when it is getting colder or warmer or neither. The temperature values could have a decimal point.,"import java.util.Scanner;
public class JNestedIfTemperature1 {
	public static void main(String[] args) {
		//Step 1: Read the temperature for today and yesterday
		Scanner scan = new Scanner (System.in);
		System.out.println(""Enter the yesterday's temperature: "");
		double yesterday = scan.nextDouble();
		System.out.println(""Enter the today's temperature: "");
		double today = scan.nextDouble();		
		scan.close();
		//Step 2: Warn the user about the changes in the temperature
		if ( today < yesterday ) {
			System.out.println(""It is getting colder!"");
		} else {
			if ( today > yesterday ) {
				System.out.println(""It is getting warmer!"");
			} else {
				System.out.println(""Temperature is the same as yesterday!"");
			}
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=ifelse.nested_if_temperature,,
JAVA,ifelse.nested_if_temperature,JNestedIfTemperature2,PCEX Challenge,"Construct a program that receives the temperature and humidity for today and yesterday and warns the user when it is getting colder or warmer or neither. When it is getting warmer, the program should also warn the user about the changes in humidity. In particular, it should warn the user when today's humidity is more, less, or has not changed compared to yesterday's humidity. Note that the temperature and humidity values could have a decimal point.","import java.util.Scanner;
public class JNestedIfTemperature2 {
	public static void main(String[] args) {
		//Step 1: Read the temperature for today and yesterday
		Scanner scan = new Scanner (System.in);
		System.out.println(""Enter the yesterday's temperature: "");
		double yesterday = scan.nextDouble();
		System.out.println(""Enter the today's temperature: "");
		double today = scan.nextDouble();		
		//Step 2: Read the humidity for today and yesterday
		System.out.println(""Enter yesterday's humidity: "");
		double humidityYesterday = scan.nextDouble();
		System.out.println(""Enter today's humidity: "");
		double humidityToday = scan.nextDouble();
		scan.close();
		//Step 3: Warn the user about the changes in the temperature
		if ( today < yesterday ) {
			System.out.println(""It is getting colder!"");
		} else {
			if ( today > yesterday) {
				//Step 3.1: Determine and warn the user about the changes in humidity when it is getting warmer
				if ( humidityToday < humidityYesterday ) {
					System.out.println(""It is getting warmer but less humid!"");
				} else if ( humidityToday > humidityYesterday ) {
					System.out.println(""It is getting warmer and more humid!"");
				} else {
					System.out.println(""It is getting warmer but humidity has not changed!"");
				}
			} else {
				System.out.println(""Temperature is the same as yesterday!"");
			}
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=ifelse.nested_if_temperature&ch=JNestedIfTemperature2,,
JAVA,inheritance.animals,AnimalTester1,PCEX Set,"Suppose we have a class Animal and we want to extend it to produce class Dog. An animal has a name. A Dog has a name and an owner. Write the class declarations, the constructors, and the toString methods for these two classes.\n\nThe class AnimalTester1 tests these classes and their methods.","public class AnimalTester1 {
	public static void main(String[] args) {
		Animal anim = new Animal(""Fido"");   
		System.out.println(anim);
		Dog doggy = new Dog(""Smokey"",""Bob"");  
		System.out.println(doggy);
	}
}
//Step 1: Define the class Animal
class Animal {
	//Step 1.1: Declare the instance variable
	private String name;
	//Step 1.2: Define the constructor to create an animal with the specified name
	public Animal(String name) {
		this.name = name;
	}
	//Step 1.3: Define the toString method to get the string representation of the Animal instance
	public String toString() {
		return "" Name: "" + name;
	}
	//Step 1.4: Define the method to get the animal's name
	public String getName() {
		return name;
	}
}
//Step 2: Extend the class Animal to define the class Dog
class Dog extends Animal {
	//Step 2.1: Declare the instance variable
	private String owner;
	//Step 2.2: Define the constructor to create a dog with the specified name and owner
 	public Dog(String name, String owner) {
 		super(name); 
		this.owner = owner;	
	}
	//Step 2.3: Override the toString method of class Animal to get the string representation of the Dog instance
	public String toString() {
		return super.toString() + "",  Owner: "" + owner;
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=inheritance.animals,,
JAVA,inheritance.animals,AnimalTester2,PCEX Challenge,"Suppose we have a class Animal and we want to extend it to produce class Dog. An animal has a name. A Dog has a name and an owner. Write the class declarations, the constructors, and the toString methods for these two classes. Also, include a method called speak to print a string that represents an animal's and a dog's voice. We show the voice of an animal by printing its name. We show the voice of a dog by printing its name followed by the text Woof Woof.\n\nThe class AnimalTester2 tests these classes and their methods.","public class AnimalTester2 {
	public static void main(String[] args) {
		Animal anim = new Animal(""Fido"");   
		anim.speak();
		Dog doggy = new Dog(""Smokey"",""Bob""); 
		doggy.speak();
	}
}
//Step 1: Define the class Animal
class Animal {
	//Step 1.1: Declare the instance variable
	private String name;
	//Step 1.2: Define the constructor to create an animal with the specified name
	public Animal(String name) {
		this.name = name;
	}
	 //Step 1.3: Define the method to give a voice to the animal
	public void speak() {
		System.out.println(""My name is "" + name);
	}
	//Step 1.4: Define the toString method to get the string representation of the Animal instance
	public String toString() {
		return "" Name: "" + name;
	}
	//Step 1.5: Define the method to get the animal's name
	public String getName() {
		return name;
	}
}
//Step 2: Extend the class Animal to define the class Dog
class Dog extends Animal {
	//Step 2.1: Declare the instance variable
	private String owner;
	//Step 2.2: Define the constructor to create a dog with the specified name and owner
 	public Dog(String name, String owner) {
 		super(name); 
		this.owner = owner;	
	}
	//Step 2.3: Override the speak method of the class Animal to give a voice to the Dog
	public void speak() {
		super.speak();
		System.out.println(""Woof, Woof!"");
	}
	//Step 2.4: Override the toString method of class Animal to get the string representation of the Dog instance
	public String toString() {
		return super.toString() + "",  Owner: "" + owner;
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=inheritance.animals&ch=AnimalTester2,,
JAVA,inheritance.point,InheritancePointTester1,PCEX Set,"Suppose we have a class Point and we want to extend it to produce class Point3D. The class Point has two data members, x and y that represent the point's integer coordinates in the two-dimensional space. A Point3D has three data members, x, y, and z that represent the point's integer coordinates in the three-dimensional space. Write the class declarations, the constructors, and the toString methods for these two classes.\n\nThe class InheritancePointTester1 tests these classes and their methods.","public class InheritancePointTester1 {
	public static void main(String[] args) {
		Point p = new Point(1, 2);
	    System.out.println(p);  
	    Point3D p3d = new Point3D(11, 12, 13);
	    System.out.println(p3d);
	}
}
//Step 1: Define the class Point
class Point {
	//Step 1.1: Declare the instance variables
	private int x;
	private int y;
	//Step 1.2: Define the constructor to create a point with the specified xy-coordinate
	public Point(int x, int y) {
		this.x = x;
	    this.y = y;
	}
	//Step 1.3: Define the toString method to get the string representation of the Point instance
	public String toString() {
	    return ""("" + x + "", "" + y + "")"";
	}
	//Step 1.4: Define the getter methods for getting the xy-coordinate of the point
	public int getX() {
		return x;
	}
	public int getY() {
		return y;
	}		
}
//Step 2: Extend the class Point to define the class Point3D
class Point3D extends Point {
	//Step 2.1: Declare the instance variable
	private int z;
	//Step 2.2: Define the constructor to create a 3D point with the specified xyz-coordinates
	public Point3D(int x, int y, int z) {
		super(x, y);
	    this.z = z;
	}
	//Step 2.3: Define the method to get the z-coordinate of the 3D point
	public int getZ() {
		return z;
	}		
	//Step 2.4: Override the toString method of class Point to get the string representation of the Point3D instance
	public String toString() {
	    return ""("" + super.getX() + "","" + super.getY() + "","" + this.z + "")"";
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=inheritance.point,,
JAVA,inheritance.point,InheritancePointTester2,PCEX Challenge,"Suppose we have a class Point and we want to extend it to produce class Point3D. The class Point has two data members, x and y that represent the point's integer coordinates in the two-dimensional space. A Point3D has three data members, x, y, and z that represent the point's integer coordinates in the three-dimensional space. For each class, write the class declaration, the constructor, the toString method, and a method to move (translate) the point, i.e., shift the point's location by the specified amount.\n\nThe class InheritancePointTester2 tests these classes and their methods.","public class InheritancePointTester2 {
	public static void main(String[] args) {
		Point p = new Point(1, 2);
		p.translate(5, 1);
	    System.out.println(p);
	    Point3D p3d = new Point3D(11, 12, 13);
	    p3d.translate(5, 1, 3);
	    System.out.println(p3d);  
	}
}
//Step 1: Define the class Point
class Point {
	//Step 1.1: Declare the instance variables
	private int x;
	private int y;
	//Step 1.2: Define the constructor to create a point with the specified xy-coordinate
	public Point(int x, int y) {
		this.x = x;
	    this.y = y;
	}
	//Step 1.3: Declare the method to shift the point's location by the given amount
	public void translate(int dx, int dy) {
		x += dx;
		y += dy;
	}
	//Step 1.4: Define the toString method to get the string representation of the Point instance
	public String toString() {
	    return ""("" + x + "", "" + y + "")"";
	}
	//Step 1.5: Define the methods for getting the xy-coordinate of the point
	public int getX() {
		return x;
	}
	public int getY() {
		return y;
	}		
}
//Step 2: Extend the class Point to define the class Point3D
class Point3D extends Point {
	//Step 2.1: Declare the instance variable
	private int z;
	//Step 2.2: Define the constructor to create a 3D point with the specified xyz-coordinates
	public Point3D(int x, int y, int z) {
		super(x, y);
	    this.z = z;
	}
	//Step 1.3: Declare the method to shift the point's location in the 3D space by the specified amount
	public void translate(int dx, int dy, int dz) {
	    super.translate(dx, dy);
	    z += dz;
	}
	//Step 1.4: Define the method to get the z-coordinate of the 3D point
	public int getZ() {
		return z;
	}	
	//Step 1.5: Override the toString method of class Point to get the string representation of the Point3D instance
	public String toString() {
	    return ""("" + super.getX() + "","" + super.getY() + "","" + this.z + "")"";
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=inheritance.point&ch=InheritancePointTester2,,
JAVA,linkedlist.remove_all_but_two,JLinkedListUtil_ex,PCEX Set,This LinkedListUtil class tests various usages of the LinkedList class. The single param is  an array of string. You will create a linked list with the string elements and return the  linked list with all but the 1st two elements removed. (source: codecheck),"import java.util.LinkedList;
import java.util.ListIterator;

public class JLinkedListUtil
{
   /**
      Remove all but the first two elements.
   */
   public static void processList(LinkedList<String> list)
   {
      while(list.size() > 2) {
        list.removeLast();
      }
   }
   // this method is used to check your work
   public static LinkedList<String> check(String[] values)
   {	  
      LinkedList<String> list = new LinkedList<String>();
      for (String s : values)
         list.addLast(s);
      processList(list);
      return list;
   }   
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=linkedlist.remove_all_but_two,,
JAVA,linkedlist.remove_all_but_two,JLinkedListUtil_ch,PCEX Challenge,This LinkedListUtil class tests various usages of the LinkedList class. The single param is  an array of string. You will create a linked list with the string elements and return the  linked list with all but the 1st two elements removed. (source: codecheck),"import java.util.LinkedList;
import java.util.ListIterator;

public class JLinkedListUtil
{
   /**
      Remove all but the first two elements.
   */
   public static void processList(LinkedList<String> list)
   {
      while(list.size() > 2) {
        list.removeLast();
      }
   }
   // this method is used to check your work
   public static LinkedList<String> check(String[] values)
   {	  
      LinkedList<String> list = new LinkedList<String>();
      for (String s : values)
         list.addLast(s);
      processList(list);
      return list;
   }   
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=linkedlist.remove_all_but_two&ch=JLinkedListUtil_ch,,
JAVA,nested_for.repeated_sequence,JRepeatedSequence1,PCEX Set,"Construct a program that receives an integer N from the user and prints a sequence of space-separated numbers from 1 to N such that each number in the sequence is repeated 5 times. For example, if N is 6, the program will print the following sequence:\n11111 22222 33333 44444 55555 66666","import java.util.Scanner;
public class JRepeatedSequence1 {
	public static void main(String[] args){
		//Step 1: Read the integer N that the user enters
		Scanner scan = new Scanner(System.in);
		System.out.println(""Enter the integer N: "");
		int N = scan.nextInt();
		scan.close();
		//Step 2: Print N space-separated numbers
		for (int i = 1; i <= N; i++) {
			//Step 2.1: Print the i-th number five times
		    for (int j = 1; j <= 5; j++) {
		        System.out.print(i);    
		    } 
		    System.out.print("" "");
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=nested_for.repeated_sequence,,
JAVA,nested_for.repeated_sequence,JRepeatedSequence2,PCEX Challenge,"Construct a program that receives an integer N from the user and prints a sequence of space-separated numbers from 1 to N such that the N-th number in the sequence is repeated N times. For example, if N is 6, the program will print the following sequence:\n1 22 333 4444 55555 666666","import java.util.Scanner;
public class JRepeatedSequence2 {
	public static void main(String[] args){
		//Step 1: Read the integer N that the user enters
		Scanner scan = new Scanner(System.in);
		System.out.println(""Enter the integer N: "");
		int N = scan.nextInt();
		scan.close();
		//Step 2: Print N space-separated numbers
		for (int i = 1; i <= N; i++) {
			//Step 2.1: Print the i-th number i times
		    for (int j = 1; j <= i; j++) {
		        System.out.print(i);    
		    } 
		    System.out.print("" "");
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=nested_for.repeated_sequence&ch=JRepeatedSequence2,,
JAVA,nested_for.star_patterns,JStars1,PCEX Set,"A Right triangle star pattern contains N asterisks in N-th row. Construct a program that receives the number of rows in the right triangle star pattern and prints that triangle. For example, when the number of rows in the right triangle star pattern is 5, the program prints the following output:\n*\n**\n***\n****\n*****","import java.util.Scanner;
public class JStars1
{
	public static void main (String[] args)
	{		
		//Step 1: Read the number of rows in the right triangle star pattern
		Scanner scan = new Scanner(System.in);
		System.out.println(""Enter the number of rows in the right triangle star pattern: "");
		int N = scan.nextInt();
		scan.close();
		//Step 2: Print the rows in the star pattern, one by one
		for (int i = 1; i <= N; i++)
		{
			//Step 2.1: Print the asterisks in the i-th row
			for (int j = 1; j <= i; j++) {
				System.out.print(""*"");
			}
			System.out.println();
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=nested_for.star_patterns,,
JAVA,nested_for.star_patterns,JStars2,PCEX Challenge,"An inverted right triangle star pattern of N rows contains N-i+1 asterisks in the i-th row. Construct a program that receives the number of rows in the inverted right triangle star pattern and prints that triangle. For example, when the number of rows in the inverted right triangle star pattern is 5, the program prints the following output:\n*****\n****\n***\n**\n*","import java.util.Scanner;
public class JStars2
{
	public static void main (String[] args)
	{		
		//Step 1: Read the number of rows in the inverted right triangle star pattern
		Scanner scan = new Scanner(System.in);
		System.out.println(""Enter the number of rows in the inverted right triangle star pattern: "");
		int N = scan.nextInt();
		scan.close();
		//Step 2: Print the rows in the star pattern, one by one
		for (int i = 1; i <= N; i++)
		{
			//Step 2.1: Print the asterisks in the i-th row
			for (int j = 1; j <= N-i+1; j++) {
				System.out.print (""*"");
			}
			System.out.println();
		}
	}
}",http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=JAVA&set=nested_for.star_patterns&ch=JStars2,,
