set_id,set_name,item_name,item_type,item_language,item_tags,item_description,item_code,generated_kcs
664e2eee91363872f0ba34f6,py_range_three,Printing Sequence of Numbers with a Gap Between Adjacent Values (Case 2) ,challenge,PYTHON,,Construct a program that prints a sequence of numbers from 7 (inclusive) to 35 (inclusive) in increments of 7.,"#Step 1: Iterate through the numbers in the sequence
for num in range(7, 36, 7): 
    #Step 1.1: Print each number in the sequence
    print(num)","['For loop', 'Range function', 'Function call', 'Integer usage']"
664e2e4d91363872f0ba34e6,py_if_else_grade,Converting the Letter Grade of a Student to It's Numeric Range,challenge,PYTHON,,"Construct a program that receives a grade from the user and prints the numeric range for that grade using the following grading rules:\nA for scores ≥ 90\nB for scores ≥ 80\nC for scores ≥ 70\nD for scores ≥ 60\nF for scores < 60\nFor example, if the user enters the grade D, the program prints ""Score is in range [60-70)"". ","#Step 1: Read the letter grade
grade = input(""Enter a grade letter in uppercase: "") 
#Step 2: Determine and print the numeric range for the input letter grade
if grade == ""A"" : 
    print(""Score is greater than or equal 90."")
elif grade == ""B"" :
    print(""Score is in range [80-90)."")
elif grade == ""C"" :
    print(""Score is in range [70-80)."")
elif grade == ""D"" :
    print(""Score is in range [60-70)."")
else :
    print(""Score is below 60."")","['User input', 'String comparison', 'If-elif-else statement', 'Print statement', 'String usage']"
664e2e4891363872f0ba34de,py_if_else_num,Determining Whether an Integer is Even or Odd,challenge,PYTHON,,Construct a program that determines whether an integer is even or odd.,"#Step 1: Read the integer 
text = input(""Enter an integer: "")
num = int(text)       
#Step 2: Determine whether the integer is even or odd
if num % 2 == 0 : 
    print(""The integer is even."") 
else :
    print(""The integer is odd."") ","['Input function', 'Type conversion', 'Modulus operation', 'Equality comparison', 'If-else statement', 'Print function', 'Variable assignment']"
664e2e4391363872f0ba34d6,py_str_repeat_chars,Repeating Characters of a String (Case 2),challenge,PYTHON,,"Construct a program that has a function that receives a string and creates a new string that has every other character of the given string, starting with the first character, repeated two times.\nFor example, the new string that will be formed from the string 'abcde' is 'aaccee'.","#Step 1: Define the function
def double_char(s):
    #Step 1.1: Assign initial value to the variable that we need for the new string
    new_s = """"
    #Step 1.2: Iterate through every other characters in the given string
    for i in range(0, len(s), 2) :
        #Step 1.2.1: Add the repeated character to the the new string
        new_s += s[i] * 2
    #String 1.3: Print the new string
    print(new_s)
#Step 2: Call the function
double_char(""Hi There"")","['Function definition', 'For loop', 'Range function', 'String concatenation', 'String indexing', 'Multiplication operation', 'Variable assignment', 'Function call', 'String usage', 'Print function']"
664e2d8991363872f0ba34a8,py_sorting_insertion_sort,Insertion Sort,challenge,PYTHON,,Insertion sort works similarly to how one would sort a hand of cards: by choosing an element and searching through the rest of the array to determine its proper place. Construct a function that performs insertion sort in descending order on the given list.,"# Define the insertion sorting function that sorts the given list in a descending order
def insertion_sort(data):
    for i in range(1, len(data)):
        current = data[i]
        j = i-1
        while j>=0 and current > data[j]:
            data[j+1] = data[j]
            j -=1
        data[j+1] = current
    return data
num_list = [30, -20, 25, 0, 2, 5]
print(insertion_sort(num_list))","['For loop', 'While loop', 'Greater-than comparison', 'Indexing operation', 'Variable assignment', 'Function definition', 'Function call', 'Return value', 'Integer usage', 'List usage', 'Print function']"
664e2d7391363872f0ba3499,py_list_rotate,Rotating the List Values to the Left by Two Position,challenge,PYTHON,,"Construct a program that has a function that receives a list of values and returns the list rotated to the left by 2 position so that the value at the front of the list goes to the second last position, the second value of the list goes to the back, and the order of the other values stays the same. For example, if the list is [1, 2, 3, 4, 5, 6], the program will change it to [3, 4, 5, 6, 1, 2].","#Step 1: Define the function
def rotate_left_by_2(lst):
    #Step 1.1: Store the first two values of the list in local variables
    first = lst[0] 
    second = lst[1]
    #Step 1.2: Rotate the remaining values of the list to the left by 2 position
    for i in range(len(lst)-2):
        lst[i] = lst[i + 2]
    #Step 1.3: Move the first two values of the list to the back of the list
    lst[len(lst)-2] = first 
    lst[len(lst)-1] = second
    return lst
#Step 2: Call the function
values = [3, 8, 9, 8, 7, 5]
print(""Original list:"", values)
print(""Rotated list: "", rotate_left_by_2(values))","['Function definition', 'List indexing', 'Variable assignment', 'For loop', 'Range function', 'List element assignment', 'Length function', 'Function call', 'Print function', 'Return value']"
664e2d7391363872f0ba3499,py_list_rotate,Rotating the List Values to the Right by One Position,challenge,PYTHON,,"Construct a program that has a function that receives a list of values and returns the list rotated to the right by one position so that the value that is currently at the end of the list is moved to the front, shifting the remaining values to the right. For example, if the list is [1, 2, 3, 4, 5, 6], the program will change it to [6, 1, 2, 3, 4, 5].","#Step 1: Define the function
def rotate_right(lst):
    #Step 1.1: Store the value at the end of the list in a local variable
    last = lst[len(lst)-1]
    #Step 1.2: Rotate the remaining values of the list to the right 
    for i in range(len(lst)-1, 0, -1):
        lst[i] = lst[i - 1]
    #Step 1.3: Move the value at the end to the front of the list
    lst[0] = last
    return lst
#Step 2: Call the function
values = [3, 8, 9, 8, 7, 5]
print(""Original list:"", values)
print(""Rotated list: "", rotate_right(values))","['Function definition', 'For loop', 'Indexing operation', 'Variable assignment', 'Function call', 'List usage', 'Return value', 'Range function', 'Print function']"
664e2d7391363872f0ba3499,py_list_rotate,Rotating the List Values to the Right by Two Position,challenge,PYTHON,,"Construct a program that has a function that receives a list of values and returns the list rotated to the right by 2 position so that the value that is currently at the end of the list is moved to the second position, the second last value of the list is moved to the front of the list, and the remaining values are shifted to the right. For example, if the list is [1, 2, 3, 4, 5, 6], the program will change it to [5, 6, 1, 2, 3, 4].","#Step 1: Define the function
def rotate_right_by_2(lst):
    #Step 1.1: Store the last two values of the list in local variables
    last = lst[len(lst)-1]
    second_last = lst[len(lst)-2]
    #Step 1.2: Rotate the remaining values of the list to the right by 2 position
    for i in range(len(lst)-1, 1, -1):
        lst[i] = lst[i - 2]
    #Step 1.3: Move the last two values of the list to the front of the list
    lst[0] = second_last
    lst[1] = last
    return lst
#Step 2: Call the function
values = [3, 8, 9, 8, 7, 5]
print(""Original list:"", values)
print(""Rotated list: "", rotate_right_by_2(values))","['Function definition', 'List indexing', 'Length calculation', 'Variable assignment', 'For loop', 'Range function', 'Return value', 'Function call', 'Print statement']"
664e2d6191363872f0ba3487,py_list_basic,Updating an Element in the List (Case 2) ,challenge,PYTHON,,"Construct a program that initializes a list with five floating-point numbers, changes the second element in the list, and finally, prints the list.","#Step 1: Define a list of five floating-point numbers
lst = [1.1, 2.2, 3.3, 4.4, 5.5]
#Step 2: Update the list element
lst[1] = 20.5
#Step 3: Print the list
print(lst)","['List initialization', 'List indexing', 'Element assignment', 'Floating-point usage', 'Print function']"
664e2d6191363872f0ba3487,py_list_basic,Updating an Element in the List (Case 3) ,challenge,PYTHON,,"Construct a program that initializes a list with four string values, changes the last element in the list, and finally, prints the list.","#Step 1: Define a list of four string values
lst = [""a"", ""b"", ""c"", ""d""]
#Step 2: Update the list elements
lst[3] = ""e""
#Step 3: Print the list
print(lst)","['List indexing', 'Variable assignment', 'Print function', 'List initialization', 'String usage']"
664e2d5b91363872f0ba347d,objects_classes_point,The Class for Representing a Point in the Euclidean Plane (Case 2),challenge,PYTHON,,"Construct a class that represents a point in the Euclidean plane. The class should contain data that represents the point’s integer coordinates (x,y). The point's coordinates could be accessed or changed only through the getter and setter methods. The class should also include a method to calculate and return the point's distance from the origin (0,0).","#Step 1: Define the class
class Point2 :
    #Step 1.1: Declare the method to calculate and return the point's distance from the origin
    def distance_from_origin(self) :
        return (self.__x * self.__x + self.__y * self.__y) ** 0.5
    #Step 1.2: Define the setter and getter methods for the x-coordinate of the point
    def set_x(self, new_x) :
        self.__x = new_x
    def get_x(self) :
        return self.__x
    #Step 1.3: Define the setter and getter methods for the y-coordinate of the point
    def set_y(self, new_y) :
        self.__y = new_y
    def get_y(self) :
        return self.__y
#Step 2: Test the class
p2 = Point2()
p2.set_x(7)
p2.set_y(2)
print(""p2 coordinates: ("" + str(p2.get_x()) + "", "" + str(p2.get_y()) + "")"") 
print(""Distance of p2 from origin = "" + str(p2.distance_from_origin()))","['Class definition', 'Method definition', 'Private attribute usage', 'Getter method', 'Setter method', 'Arithmetic operations', 'Power operator', 'Object instantiation', 'Method call', 'String concatenation', 'Print function']"
664e2c8b91363872f0ba3468,py_star_patterns,Printing an Inverted Right Triangle Star Pattern,challenge,PYTHON,,"An inverted right triangle star pattern of N rows contains N-i+1 asterisks in the i-th row. Construct a program that receives the number of rows in the inverted right triangle star pattern and prints that triangle. For example, when the number of rows in the inverted right triangle star pattern is 5, the program prints the following output:\n*****\n****\n***\n**\n*","#Step 1: Read the number of rows in the inverted right triangle star pattern
N = int(input(""Enter the number of rows in the inverted right triangle star pattern:""))
#Step 2: Print the rows in the star pattern, one by one
for i in range(1, N+1):  
    #Step 2.1: Generate the asterisks in the i-th row 
    row = """"
    for j in range(1, N-i+2):  
        row = row + ""*""
    #Step 2.2: Print the asterisks in the i-th row
    print(row)","['Input function', 'Type conversion', 'For loop', 'Range function', 'String concatenation', 'String usage', 'Variable assignment', 'Print function', 'Subtraction operation', 'Addition operation']"
664e2c8391363872f0ba345b,py_references_passing_values,Passing Values,challenge,PYTHON,,Construct a program that convert Celsius to Fahrenheit.,"#Step 1: Define the function
def convert(x):
    F = (x * 1.8) + 32
    return F
# Step 2: Initiate the value
c = 32
# Step 3: Print the converted temperature
print(""The Fahrenheit is:"", convert(c))
# Step 4: Print the original Celsius.
print(""The Celsius is:"",c)","['Function definition', 'Function argument', 'Multiplication operation', 'Addition operation', 'Return value', 'Variable assignment', 'Function call', 'Print statement', 'String usage', 'Float-point usage']"
664e2c6d91363872f0ba344e,py_list_process_elements,Calculating the Average of the Values in the List,challenge,PYTHON,,Construct a program that has a function that receives a list and calculates the average of the values in that list. The program should handle lists with arbitrary number of values (including an empty list).,"#Step 1: Define the function
def calculate_list_average(lst):
    #Step 1.1: Assign initial value to the variable which we need for this program
    total = 0
    #Step 1.2: Iterate through the list values and add each value to the running total
    for x in lst:
        total += x
    #Step 1.3: Calculate and print the average of the list values
    if len(lst) == 0 :
        print(""The list has no values."")
    else :
        average = total / len(lst)
        print(""Average is:"", average)
#Step 2: Call the function
values = [6, 15, 9, 12, 1, 8]
calculate_list_average(values)","['Function definition', 'For loop', 'Variable assignment', 'Addition operation', 'Length function', 'If statement', 'Division operation', 'Function call', 'List usage', 'Print statement']"
664e2c5691363872f0ba3446,py_repeated_sequence,Printing A Sequence of Repeated Numbers (Case 2) ,challenge,PYTHON,,Construct a program that receives an integer N from the user and prints a sequence of space-separated numbers from 1 to N such that the N-th number in the sequence is repeated N times.,"#Step 1: Read the integer N that the user enters
N = int(input(""Enter the integer N: ""))
#Step 2: Print N space-separated numbers
for i in range(1, N+1):  
    #Step 2.1: Print the i-th number i times
    for j in range(1, i+1): 
        print(i) ","['Input reading', 'Type conversion', 'For loop', 'Range function', 'Nested loop', 'Output operation', 'Integer usage']"
664e2ab591363872f0ba341e,py_check_product_code,Counting the Number of Valid and Banned Product Codes (Case 2) ,challenge,PYTHON,,"Suppose a hypothetical company uses codes to represent its various products. A product code includes, among other information, a character in the tenth position that represents the zone from which that product was made, and a four-digit integer representing the district in which it will be sold. This four-digit integer begins at the 4th character and extends to the 7th character in the input code (inclusive). Due to some reorganization, products from zone R are banned from being sold in districts with a designation of 2000 or higher.\nConstruct a program that reads product codes from the user and counts the number of valid and banned codes entered. Make sure that the program handles all possible exceptions.\nThe program must ask the user for an input until the user enters STOP.","#Step 1: Define the function
def check_product_code():
    #Step 1.1: Assign initial values to the variables that we need for counts
    valid = 0
    banned = 0
    #Step 1.2: Ask for a valid input as long as the user does'nt enter STOP; otherwise stop
    code = input(""Enter product code: "")
    while ( code != ""STOP"") :
        #Step 1.2.1: Enclose the code that might throw an exception within the try block
        try : 
            zone = code[9]
            district = int(code[3:7])
            valid += 1
            if zone == ""R"" and district >= 2000:
                banned += 1
        #Step 1.2.2: Handle all possible exceptions that may be thrown in the try block 
        except IndexError :
            print(""Improper code length."")
        except ValueError :
            print(""Error! District is not numeric."")
        code = input(""Enter product code: "")
    #Step 1.3: Print the result
    print(""# of valid codes entered:"", valid)
    print(""# of banned codes entered:"", banned)
#Step 2: Call the function
check_product_code()","['Input function usage', 'While loop', 'String indexing', 'String to integer conversion', 'Try-except block', 'If statement', 'Comparison operators', 'Variable assignment', 'Print function usage', 'Function definition', 'Specific exception handling']"
664e296f91363872f0ba33fc,py_linkedlist_searching,Search in the linked list.,challenge,PYTHON,,"When using a LinkedList, it is possible that you may want to search through the list to see if a specific value is in it. To do so, each node must be checked individually. Construct a search function within the LinkedList class that traverses through all nodes in the list and keeps track of all instances of the target value (if any) are in the LinkedList, returning the final count at the end of the search.","# Define a Node class
class Node:
    def __init__(self, data):
        self.data = data
        self.next = None
# Define a LinkedList class
class LinkedList:
    def __init__(self):
        self.head = None
    def push(self, new):
        new_node = Node(new)
        new_node.next = self.head
        self.head = new_node
    # Define the search function that count how many times the target appears.
    def search(self, target):
        current = self.head
        count = 0
        while current is not None:
            if current.data == target:
                count += 1
            current = current.next
        return count
linked_list = LinkedList()
linked_list.push(1)
linked_list.push(3)
linked_list.push(3)
linked_list.push(7)
linked_list.push(9)
linked_list.push(11)
linked_list.push(11)
target = 11
print(""There are"", linked_list.search(target), ""instances of"", target, ""in the list"")","['Class definition', 'Constructor method', 'Instance variable usage', 'Object instantiation', 'While loop for traversal', 'If statement', 'Counter increment', 'Pointer update', 'Return value', 'Method call']"
664e292791363872f0ba33ed,py_references_passing_lists,Passing Lists,challenge,PYTHON,,Construct a program that convert Celsius temperature values in a list to Fahrenheit temperature values,"# Step 1: Define the function
def Fahrenheit(c_list):
#Step 1.1 :Iterate through the list and compute each value’s Fahrenheit value
    for i in range(len(c_list)):
        c_list[i] = (c_list[i]*1.8)+32
# Step 2: Initiate the list
celsius_list = [25, 3, 40, -5]
# Step 3: Call the function
Fahrenheit(celsius_list)
# Step4: Print the Fahrenheit values
print('The converted Fahrenheit temperature is:',celsius_list)","['Function definition', 'For loop', 'Function call', 'Indexing operation', 'Arithmetic operations', 'List initialization', 'Function call', 'Print statement', 'Variable assignment']"
664e274891363872f0ba33c5,py_check_age,Determining Whether One is a Teenager (Case 2) ,challenge,PYTHON,,"Construct a program that asks the user to enter a string that has the user name and age separated by a colon, and prints whether the user is a teenager. Make sure that the program handles all possible exceptions. The program must ask the user for an input until the user enters a string that could be processed without any exception.","#Step 1: Define the function
def check_age():
    #Step 1.1: Ask for a valid input as long as the input could not be processed; otherwise stop
    processed = False
    while not processed :
        s = input(""Enter the name and age, separated by a colon:"")
        #Step 1.1.1: Split the given string into the name and age 
        lst = s.split("":"")
        #Step 1.1.2: Enclose the code that might throw an exception within the try block
        try:
            name = lst[0]
            age = int(lst[1])
            if age >= 13 and age <= 19 :
                print(name + "" is a teenager."")
            else:
                print(name + "" is not a teenager."")     
            processed = True
        #Step 1.1.3: Handle all possible exceptions that may be thrown in the try block 
        except IndexError :
            print(""Error! Separate the name and age by a colon."")
        except ValueError :
            print(""Error! Age must be an integer."")
#Step 2: Call the function
check_age()","['Function definition', 'While loop', 'Input function', 'String split', 'Try-except block', 'String to integer conversion', 'Comparison operators', 'String concatenation', 'Variable assignment', 'Exception handling', 'Function call']"
664e270491363872f0ba33b4,py_digits,The Digit Sum of an Integer,challenge,PYTHON,,Construct a program that calculates the sum of the digits of an integer.,"#Step 1: Assign initial values to the variables which we need for this program
num = 1234
total = 0
#Step 2: Sum up the digits of the integer 
while num > 0 :
    #Step 2.1: Get the last digit in the integer
    last_digit = num % 10
    #Step 2.2:?Add the last digit to the sum of digits so far
    total = total + last_digit
    #Step 2.3: Remove the last digit from the integer
    num = num // 10
    print(""last digit:"", last_digit, "", sum:"", total, "", integer:"", num)
print(""The sum of the digits:"", total)","['Variable assignment', 'Modulus operation', 'Addition operation', 'Integer division', 'While loop', 'Greater-than comparison', 'Function call', 'String usage']"
664e270491363872f0ba33b4,py_digits,Reversing the Digits of an Integer,challenge,PYTHON,,Construct a program that reverses the digits of an integer mathematically.,"#Step 1: Assign initial values to the variables which we need for this program
num = 1234
reverse = 0
#Step 2: Reverse the digits of the integer mathematically
while num > 0 :
    #Step 2.1: Get the last digit in the integer
    last_digit = num % 10
    #Step 2.2:?Append the last digit to reverse
    reverse = (reverse * 10) + last_digit
    #Step 2.3: Remove the last digit from the integer
    num = num // 10
    print(""last digit:"", last_digit, "", reverse:"", reverse, "", integer:"", num)
print(""The reversed integer is:"", reverse)","['Variable assignment', 'While loop', 'Greater-than comparison', 'Modulus operation', 'Multiplication operation', 'Addition operation', 'Floor division operation', 'Print statement', 'Integer usage']"
664e25d691363872f0ba3383,py_concat_char_two_str,Concatenating Characters of Two Strings (Case 2),challenge,PYTHON,,"Construct a program that has a function that receives two strings and returns a string formed from the given strings separated by a space character such that the first two characters of the given strings are swapped.\nFor example, the new string that will be formed from the strings 'abc' and 'xyz' is 'xyc abz'.\nAssume that both strings have at least two characters.","#Step 1: Define the function
def concat_chars(a, b):
    new_a = b[:2] + a[2:]
    new_b = a[:2] + b[2:]
    return (new_a + "" "" + new_b)
#Step 2: Call the function
print(concat_chars(""Hello"", ""There""))","['String slicing', 'String concatenation', 'String usage', 'Function call', 'Function argument', 'Function definition', 'Return value']"
664e25cd91363872f0ba337a,py_search_list,Printing the Total Number of Times Elements of One List Appear in Another List,challenge,PYTHON,,"Construct a program that has a function that receives two lists and prints the total number of times the elements in the 2nd list appear in the 1st list. For example, if the 1st list is [1, 2, 3, 3, 4, 4, 5, 6] and the 2nd list is [3, 4, 5, 6, 7], then the total number of times that the elements in the 2nd list appear in the 1st list is 6.\nNote that we need to count matches for all values in the 2nd list (including duplicate values, if any).","#Step 1: Define the function
def search_lists(lst1, lst2):
    #Step 1.1: Iterate through the values in the 2nd list
    count = 0
    for val2 in lst2:
        #Step 1.1.1: Iterate through the values in the 1st list
        for val1 in lst1:
            #Step 1.1.1.1: Increment the number of matches if we find a match
            if val2 == val1: 
                count += 1
    print(""Total number of times the elements in the 2nd list appear in the 1st list is"", count)
#Step 2: Call the function
values_1 = [2.0, 11, 11, 4, 5, 3, 3, 3.5, 4, 10, 16]
values_2 =  [7, 11, 3]
search_lists(values_1, values_2)","['Function definition', 'Function argument', 'For loop', 'Nested for loop', 'If statement', 'Equality comparison', 'Variable assignment', 'Addition operation', 'Function call', 'Print function']"
664e25cd91363872f0ba337a,py_search_list,Creating a List that Contains the Numbers of Times Each Element of One List Appears in Another List,challenge,PYTHON,,"Construct a program that has a function that receives two lists and creates a list that contains the number of times each element in the 2nd list appears in the 1st list. For example, if the 1st list is [1, 2, 3, 3, 4, 4, 5, 6] and the 2nd list is [3, 4, 5, 6, 7], then the list that contains the number of times each element in the 2nd list appears in the 1st list is [2, 2, 1, 1, 0].\nAssume that all elements in the 2nd list are unique.","#Step 1: Define the function 
def search_lists(lst1, lst2):
    #Step 1.1: Create a list that we need to store the number of matches
    counts = [0] * len(lst2)
    #Step 1.2: Iterate through the values in the 2nd list
    for val2 in lst2:
        #Step 1.2.1: Iterate through the values in the 1st list
        for val1 in lst1:
            #Step 1.2.1.1: Increment the number of matches for val2 if we find a match for that
            if val2 == val1: 
                counts[ lst2.index(val2) ] += 1
    print(""The list that contains the number of times each element in the 2nd list appears in the 1st list:"", counts)
#Step 2: Call the function
values_1 = [2.0, 11, 11, 4, 5, 3, 3, 3.5, 4, 10, 16]
values_2 =  [7, 11, 3]
search_lists(values_1, values_2)","['Function definition', 'List usage', 'For loop', 'Equality comparison', 'Indexing operation', 'List index method', 'Increment operation', 'Function call', 'Print statement', 'Variable assignment']"
664e258091363872f0ba3362,py_list2d_basic,Updating Two-Dimensional List (Case 2),challenge,PYTHON,,"Construct a program that initializes a 3x3 two-dimensional matrix that has the numbers 1 through 9 for entries, updates the middle row to a list filled with 1s, then sets the top-right element of the matrix to be 10, and finally prints the matrix.","#Step 1: Define a 3x3 two-dimensional list 
matrix = [[ 1, 2, 3 ],
          [ 4, 5, 6 ],
          [ 7, 8, 9 ]]
#Step 2: Update the two-dimensional list 
matrix[1] = [1, 1, 1]
matrix[0][2] = 10
#Step 3: Print the list
print(matrix)","['Two-dimensional list initialization', 'List indexing', 'List assignment', 'Print function usage', 'Integer usage']"
664e258091363872f0ba3362,py_list2d_basic,Updating Two-Dimensional List (Case 3),challenge,PYTHON,,"Construct a program that initializes a 2x4 two-dimensional matrix that has multiples of 10 from 10 to 80 for entries, updates the last row to a list holding values 1,3,5,7, then sets the second element of the first row to be 8, and finally prints the matrix.","#Step 1: Define a 2x4 two-dimensional list 
matrix = [[ 10, 20, 30, 40 ],
          [ 50, 60, 70, 80 ]]
#Step 2: Update the two-dimensional list 
matrix[1] = [1, 3, 5, 7]
matrix[0][1] = 8
#Step 3: Print the list
print(matrix)","['Two-dimensional list initialization', 'Row update in two-dimensional list', 'Element access and modification in two-dimensional list', 'List printing', 'Integer usage', 'Variable assignment']"
664e256191363872f0ba334b,py_functions_multiple_parameters,Multiple Parameters,challenge,PYTHON,,Construct a program that calculates the pay and current savings.,"# Step 1 : Define the calculatePay function that returns the final pay.
def calculate_pay(work_hours):
    # Step 1.1: establish base pay rate
    base_rate = 10.0
    # Step 1.2 determine total pay based on hours worked (including possible overtime)
    if work_hours <= 40:
        pay = work_hours * base_rate
    else:
        overtime_hours = work_hours - 40
        normal_pay = 40 * base_rate
        overtime_pay = overtime_hours * (base_rate * 1.5)
        pay = normal_pay + overtime_pay
    return pay
# Step 2: Define the budget function that returns the current saving
def budget(rent, utilities, food, work_hours, current_savings):
    # Step 2.1:#add up all expenses for the month
    total_expenses = rent + utilities + food
    # Step 2.2:calculate total paycheck amount based on hours
    paycheck = calculate_pay(work_hours)
    # Step 2.3: find the current saving after getting paid
    current_savings = current_savings + paycheck
    # Step 2.4 find the current saving left after expenses
    current_savings = current_savings - total_expenses
    return current_savings
print(""after payday and expenses, you will have: "", budget(900, 150, 300, 41, 1500))","['Function definition', 'Function argument', 'Function call', 'Return value', 'Arithmetic operations', 'Comparison operation', 'If-else statement', 'Variable assignment', 'Float-point usage', 'Print statement']"
664e24f091363872f0ba3330,py_vending_machine,Vending Machine With Quarters-Dimes- and Nickels,challenge,PYTHON,,"Suppose we have a vending machine that gives change. A customer selects an item for purchase and inserts a bill into the vending machine. The vending machine dispenses the purchased item and gives change. We will assume that all item prices are multiples of 5 cents, and the machine gives all change in quarters, dimes, and nickels. Construct a program that computes how many quarters, dimes, and nickels to return to the customer.","#Step 1: Assign initial values to the variables which we need for this program
pennies_per_dollar = 100
pennies_per_quarter = 25
pennies_per_dime = 10
pennies_per_nickel = 5
#Step 2: Read the bill value and item price
text = input(""Enter bill value in dollars (1 = $1 bill, 5 = $5 bill, etc.): "")
bill_value = int(text)
text = input(""Enter item price in pennies: "")
itemPrice = int(text)
#Step 3: Compute the change due
change_due = pennies_per_dollar * bill_value - itemPrice
#Step 4: Compute the number of quarters in the change due and update the change due after taking away the quarters
quarters = change_due // pennies_per_quarter
change_due = change_due % pennies_per_quarter
#Step 5: Compute the number of dimes in the remaining change due and update the change due after taking away the dimes
dimes = change_due // pennies_per_dime
change_due = change_due % pennies_per_dime
#Step 6: Compute the number of nickels in the remaining change due
nickels = change_due // pennies_per_nickel
#Step 7: Display the result
print(""Your change consists of:"") 
print(quarters, ""quarters"")
print(dimes, ""dimes"") 
print(nickels, ""nickels"")","['Integer division', 'Modulus operation', 'Variable assignment', 'Input reading', 'String to integer conversion', 'Subtraction operation', 'Multiplication operation', 'Output printing']"
664e24ba91363872f0ba331f,py_soda_survey,Determining the Average Rating for Each Soda in The Survey,challenge,PYTHON,,"Suppose a soda manufacturer held a taste test for four new flavors to determine if people liked them. The manufacturer got 10 people to try each new flavor and give it a score from 1 to 5, where 1 equals poor and 5 equals excellent. The results of that survey is stored in a matrix. Each row of the matrix holds the responses that all testers gave for one particular soda flavor, and each column holds the responses of one person for all sodas.\nConstruct a program that determines the average ratings that respondents provided to four new flavors of soda.","#Step 1: Define a 4x10 two-dimensional list
ratings_data = [[3, 4, 5, 2, 1, 4, 3, 2, 4, 4],
                [2, 4, 3, 4, 3, 3, 2, 1, 2, 2],
                [3, 5, 4, 5, 5, 3, 2, 5, 5, 5],
                [1, 1, 1, 3, 1, 2, 1, 3, 2, 4]]
#Step 2: Get the dimensions of the list that stores the ratings data
num_sodas = len(ratings_data)
num_respondents = len(ratings_data[0])
#Step 3: Create a list to store the sum of rating of each soda flavor
soda_sum = [0] * num_sodas
#Step 4: Iterate through the sodas 
for i in range(num_sodas):
    #Step 4.1: Calculate the sum of the ratings for the soda i+1    
    for j in range(num_respondents):
        soda_sum[i] += ratings_data[i][j]
#Step 5: Calculate and print the average rating for each soda
print(""Averages:"")   
for i in range(num_sodas):
    print(""Soda # {:d} : {:.2f}"".format((i+1), soda_sum[i]/num_respondents))","['Two-dimensional list definition', 'List length determination', 'List initialization with fixed size', 'For loop iteration', 'Two-dimensional list indexing', 'Addition operation', 'Division operation', 'Formatted string output', 'String formatting with placeholders']"
664e24ba91363872f0ba331f,py_soda_survey,Determining the Average Ratings of each Respondent and Average Ratings Given to Each Soda in the Survey,challenge,PYTHON,,"Suppose a soda manufacturer held a taste test for four new flavors to determine if people liked them. The manufacturer got 10 people to try each new flavor and give it a score from 1 to 5, where 1 equals poor and 5 equals excellent. The results of that survey is stored in a matrix. Each row of the matrix holds the responses that all testers gave for one particular soda flavor, and each column holds the responses of one person for all sodas.\nConstruct a program that determines the average ratings that respondents provided to four new flavors of soda as well as the average ratings of each respondent.","#Step 1: Define a 4x10 two-dimensional list
ratings_data = [[3, 4, 5, 2, 1, 4, 3, 2, 4, 4],
                [2, 4, 3, 4, 3, 3, 2, 1, 2, 2],
                [3, 5, 4, 5, 5, 3, 2, 5, 5, 5],
                [1, 1, 1, 3, 1, 2, 1, 3, 2, 4]]
#Step 2: Get the dimensions of the list that stores the ratings data
num_sodas = len(ratings_data)
num_respondents = len(ratings_data[0])
#Step 3: Create a list to store the sum of rating of each soda flavor
soda_sum = [0] * num_sodas
#Step 4: Create a list to store the sum of rating of each respondent
respondent_sum = [0] * num_respondents
#Step 5: Iterate through the sodas 
for i in range(num_sodas):
    #Step 5.1: Iterate through the respondents
    for j in range(num_respondents):
        #Step 5.1.1: Update sum of ratings given to soda i+1
        soda_sum[i] += ratings_data[i][j]
        #Step 5.1.2: Update sum of ratings from respondent j+1
        respondent_sum[j] += ratings_data[i][j]
#Step 6: Calculate and print the average rating for each soda
print(""Averages:"")   
for i in range(num_sodas):
    print(""Soda # {:d} : {:.2f}"".format((i+1), soda_sum[i]/num_respondents))
#Step 7: Calculate and print the average rating for each respondent    
for j in range(num_respondents):
    print(""Respondent # {:d} : {:.2f}"".format((j+1), respondent_sum[j]/num_sodas))","['Two-dimensional list usage', 'List length determination', 'List initialization with multiplication', 'For loop', 'Indexing operation', 'Addition operation', 'Division operation', 'String formatting', 'Function call']"
